#OTUID	CK12	DA21	CK31	DA23	DA13	DA12	A11	AD32	A21	CK21	AD22	CK22	AD21	AD12	DA22	A23	CK23	AD33	AD31	DA11	CK33	AD23	A22	AD11	AD13	CK13	A13	A12	CK11	CK32
NCBI488	0	42	0	0	0	0	0	0	0	0	0	35	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI488447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	22	0	0	0	0	0	0	0	0	29	0	69	0	0	15
NCBI488731	0	0	0	0	0	0	0	0	105	0	78	0	17	0	0	26	0	0	0	0	0	22	7	0	0	0	0	0	0	0
NCBI488732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI48935	0	99	0	134	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI489910	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
NCBI490	0	0	0	12	0	0	0	8	0	12	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI490759	5	1	0	0	0	5	1	0	0	2	0	0	0	0	4	1	2	0	0	5	0	0	0	0	4	0	1	1	11	0
NCBI49118	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	13	0	0	0	0	0	292	221	0	0	0	0	0
NCBI491950	3	0	0	0	3	0	0	2	1	0	0	0	0	26	3	0	0	14	6	0	10	0	0	8	31	0	6	0	0	17
NCBI492	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI492670	13	29	0	0	77	98	14	33	55	0	0	0	72	40	41	71	0	15	0	23	44	0	0	62	16	0	9	22	30	0
NCBI49283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NCBI49319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0
NCBI49338	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NCBI495	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NCBI496014	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI496056	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	3	0	0	1	0	2	0	0
NCBI496057	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI499229	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NCBI499555	0	8	7	0	0	0	0	0	0	0	0	9	0	0	0	0	0	39	0	0	33	0	14	0	53	0	49	0	0	23
NCBI499997	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	404	0
NCBI501592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	147	0	0	0	0	0	0	0
NCBI502	121	22	0	0	0	90	23	91	6	0	9	0	0	0	5	0	0	0	28	171	0	0	0	16	47	62	32	122	78	0
NCBI502365	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	25	0	0	0	0	0	0	2	0	0	0	0	0	0
NCBI502558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI502682	10	18	3	39	5	9	1	2	2	8	0	6	3	6	57	1	9	0	3	0	8	6	7	1	1	3	5	3	6	0
NCBI503996	0	21	0	23	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0
NCBI50422	0	0	0	0	0	359	0	0	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0
NCBI504464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
NCBI504469	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI505	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI505249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
NCBI506591	60	4144	29085	3844	104	73	28	48028	5131	744	34821	1368	82315	120	15155	22300	1133	17164	39708	113	57654	23838	25931	104	125	34	48	31	54	12465
NCBI50719	16	0	44766	0	12	12	175	43855	1491	5	40965	0	76214	96	77	620	7	6051	22058	0	36630	73552	1216	21	74	15	418	312	0	9011
NCBI50741	919	1157	384	1263	1141	839	138	122	1366	1115	371	986	283	164	1317	648	1047	159	245	533	639	264	977	754	299	936	247	217	718	130
NCBI507626	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
NCBI51049	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI511	0	0	0	41	0	40	0	47	0	70	13	0	14	0	11	33	19	61	78	0	15	8	14	0	0	0	23	0	0	32
NCBI51101	0	0	0	22	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0
NCBI511062	0	0	25	1	0	0	380	22	39	0	23	0	42	5	1	64	0	9	11	0	36	34	67	688	2934	0	17	61	0	4
NCBI51161	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI51173	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5
NCBI51197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NCBI512288	376	871	645	1906	684	273	281	1186	4300	1466	4078	481	2783	157	1277	949	2325	1151	950	549	266	1545	332	321	93	376	201	206	726	542
NCBI512296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI512312	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI512402	0	0	1	8	0	0	0	0	2	4	1	0	0	0	3	0	0	0	1	0	1	0	4	0	0	0	0	5	0	0
NCBI512649	0	0	0	0	0	0	5	1	1	0	4	0	0	3	0	0	2	0	2	0	1	1	2	3	12	3	8	1	10	0
NCBI51288	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI513005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0
NCBI51365	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI51367	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0
NCBI51515	1	1	8	3	0	0	2	16	0	0	4	0	0	11	0	2	1	9	8	2	86	4	1	3	2	0	0	0	0	31
NCBI516051	47	33	7	168	28	30	99	3	28	56	51	147	30	178	26	32	70	7	1	36	11	32	57	41	69	36	78	64	64	8
NCBI516075	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI51663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI51665	0	0	0	0	0	0	7	0	5	0	4	0	7	12	0	7	0	0	0	0	0	25	0	43	35	0	12	3	0	0
NCBI51669	0	0	0	0	0	0	0	0	11	0	32	0	31	0	0	22	0	0	0	0	0	18	8	0	0	0	0	0	0	0
NCBI517719	42	23	7	29	26	32	34	4	40	18	18	13	29	40	36	39	15	1	8	35	9	25	40	28	25	24	27	22	64	4
NCBI518	0	66	0	119	0	0	0	348	0	0	0	20	0	0	16	0	27	0	131	0	76	71	0	0	0	0	0	0	0	0
NCBI518693	0	0	0	0	0	0	0	0	13	0	42	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI518738	0	0	0	0	2	8	0	0	23	0	3	5	0	0	0	0	6	0	0	0	4	2	0	0	0	0	0	7	0	0
NCBI519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	41	0
NCBI519453	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	14	6	5	11	0
NCBI52	4	0	0	0	7	0	0	11	0	7	18	0	7	0	7	0	0	17	9	10	22	0	13	0	0	3	0	6	0	14
NCBI52021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0
NCBI520734	0	0	0	0	0	51	0	0	0	0	0	0	0	42	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI521689	5	11	0	10	6	2	6	9	5	19	2	9	3	2	6	6	13	8	9	9	2	0	3	7	3	7	8	3	10	11
NCBI52242	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI522485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI524	428	0	373	370	0	0	286	0	0	0	0	0	0	0	0	0	932	111	732	0	298	0	0	0	0	0	0	0	0	556
NCBI52441	105	0	0	0	281	0	1105	0	726	0	0	249	0	0	120	640	1030	0	0	125	0	0	513	127	254	0	368	244	316	0
NCBI52443	485	30	7	8	4	0	78	6	54	0	38	1	11	46	1	4	0	185	6	3	7	9	3	283	20	5	34	100	4	31
NCBI52584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI526643	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI526645	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI526646	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NCBI526651	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
NCBI526652	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI526653	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI526661	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NCBI526662	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
NCBI526679	0	457	0	362	0	0	0	0	0	61	0	76	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI526682	0	0	0	0	0	2	0	0	3	12	0	2	0	0	0	0	2	0	5	1	2	0	5	0	0	2	0	0	0	0
NCBI526686	0	0	0	0	0	0	0	7	0	2	0	0	0	0	10	0	2	25	5	0	0	0	0	0	0	0	0	0	0	4
NCBI52774	0	2	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	1
NCBI528191	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI529	0	379	225	565	503	2023	550	835	155	262	57	0	166	508	1307	192	0	1563	538	0	85	34	0	942	351	0	327	0	0	2090
NCBI530584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NCBI531813	21	6	1	18	35	25	0	4	3	13	0	3	0	74	3	33	13	0	2	38	3	3	2	16	20	57	19	68	0	6
NCBI531844	0	15	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI53249	0	0	0	0	0	0	196	0	0	0	0	0	0	0	233	0	321	0	0	0	0	0	0	0	0	109	0	84	0	0
NCBI53344	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NCBI53345	0	0	37	0	0	0	0	0	0	0	18	0	0	0	17	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0
NCBI53346	0	0	838	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI53358	0	0	0	1	0	3	0	0	1	0	0	0	3	0	2	0	0	0	0	0	0	0	7	0	0	10	0	3	0	0
NCBI53362	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI53374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
NCBI53399	0	0	0	81	0	0	0	32	25	0	0	14	36	0	98	18	0	101	14	0	43	3	48	0	0	89	0	26	37	129
NCBI53407	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI53412	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI53413	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI53419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI53437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
NCBI53442	0	0	0	0	0	0	0	4	0	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI53451	0	0	0	0	0	0	0	0	0	6	0	8	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI53458	0	0	3	7	10	3	74	3	0	0	3	7	2	0	2	0	3	0	6	10	0	6	0	0	0	26	10	6	0	0
NCBI53461	22	125	59	133	58	13	42	58	151	30	63	57	82	23	267	298	25	52	35	58	159	61	170	19	0	52	210	53	43	42
NCBI53462	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NCBI53501	2470	161	512	380	691	651	525	291	1338	189	1743	186	1124	866	633	6020	129	577	1085	456	456	2606	2683	777	752	1120	729	628	2447	492
NCBI536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI53635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NCBI536441	0	0	0	7	0	3	0	0	8	0	8	10	0	0	0	0	0	0	13	0	6	0	0	0	0	0	4	0	0	0
NCBI538381	0	0	0	4	113	119	5	0	1	7	1	5	0	0	7	2	0	12	0	13	0	0	0	0	0	40	0	7	28	0
NCBI538966	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI539	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI53946	172	67	444	107	132	1147	130	239	95	41	448	36	803	154	186	166	26	70	212	83	454	690	199	128	143	107	154	103	120	106
NCBI539813	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI54005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	7	0	0	0	0	0	0	7
NCBI54061	0	16	0	0	0	0	0	0	0	0	0	24	0	0	16	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI540747	1944	442	374	716	1637	1033	600	301	636	979	291	759	593	800	455	1761	970	272	274	1194	344	410	1310	1049	1315	1239	1111	868	1722	318
NCBI542	0	0	0	0	13	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI542380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI542394	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI542399	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	1	0
NCBI542404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NCBI542408	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NCBI542413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
NCBI542418	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
NCBI542454	138	39	30	54	168	115	313	35	68	48	88	54	182	247	79	71	150	144	23	120	41	49	79	160	237	82	393	271	157	0
NCBI542455	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NCBI542509	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NCBI542511	9	0	14	5	3	4	3	15	4	6	0	4	1	0	5	1	6	8	11	0	14	1	1	0	1	2	1	8	2	20
NCBI542542	1	11	0	0	0	1	0	0	0	5	1	12	1	0	2	2	7	0	0	0	0	0	2	0	0	0	0	0	0	5
NCBI542553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NCBI54291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	29	0	0	0	0	0	0	0	0	0	0	0	0
NCBI54299	1	0	5	0	0	0	0	0	1	0	0	0	3	0	7	9	1	3	7	3	8	13	2	3	0	0	7	0	0	5
NCBI543877	3	0	1	1	3	0	1	0	1	7	0	23	1	1	1	5	8	0	0	5	0	0	0	6	3	1	0	0	5	1
NCBI544580	0	0	12	0	0	0	0	0	0	15	0	0	0	0	10	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0
NCBI544645	5	0	0	2	0	0	0	0	0	7	2	6	0	0	3	2	7	0	0	3	0	0	0	3	0	0	0	0	0	0
NCBI54571	0	8	0	5	0	0	0	23	13	0	0	0	0	18	18	0	0	5	5	0	13	7	16	0	16	0	26	0	0	0
NCBI545908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
NCBI546	679	0	0	115	0	116	0	0	0	0	0	47	0	0	0	2203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI546160	0	3	16	0	0	0	25	14	0	0	0	0	4	0	0	0	8	9	15	0	17	0	0	0	6	12	9	0	6	3
NCBI546871	0	0	2	2	0	0	0	0	0	0	5	0	0	0	14	14	0	2	2	0	4	0	3	12	0	0	0	6	0	3
NCBI546874	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NCBI547188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0
NCBI548	0	7	0	21	0	0	0	0	4	58	0	15	0	0	12	4769	29	0	0	0	0	0	0	0	0	0	9	7	0	0
NCBI549	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	2
NCBI550	0	1434	2777	522	0	0	0	4029	0	0	2791	62	1880	0	151	19	0	7672	6399	0	2394	489	0	51	0	45	0	23	0	2988
NCBI55148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI551760	147	100	96	87	144	55	40	39	60	178	13	88	28	125	55	145	40	39	103	58	46	60	11	105	71	83	125	68	128	143
NCBI55197	2	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
NCBI551989	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI55206	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI55212	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI55213	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI552546	0	0	0	163	65	76	0	0	2029	0	0	1290	254	33	0	3786	374	0	0	32	0	235	274	0	21	0	5	11	0	0
NCBI552810	5	1	39	22	6	8	4	15	4	6	55	7	31	3	9	1	7	39	39	1	22	68	3	8	4	7	8	2	6	69
NCBI553	0	4	3	0	0	0	0	0	0	2	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NCBI553151	0	2	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI553239	3	12	346	9	2	0	15	437	1879	4	443	5	703	2	3	280	13	97	280	1	359	749	261	6	27	0	2	149	0	115
NCBI553814	1063	23	20	327	277	270	74	0	0	19	0	0	0	375	0	23	0	35	0	130	0	134	81	382	142	752	190	53	79	0
NCBI553982	0	0	0	0	0	0	1	4	0	1	0	1	0	0	0	1	0	1	0	2	0	0	1	0	0	2	1	0	1	4
NCBI554	0	0	0	0	4	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NCBI554344	0	23	0	64	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI55508	0	0	0	0	9	3	0	0	0	0	0	3	0	0	0	1	0	0	1	3	1	0	5	0	0	0	5	0	6	0
NCBI55518	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	14	0	0	17	6
NCBI55583	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0
NCBI55601	14	18	1448	0	5	6	162	1217	122	14	1437	8	2637	59	11	182	20	197	630	12	1227	2844	155	102	568	162	281	153	56	279
NCBI556287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NCBI556288	0	0	3	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0
NCBI556325	0	0	0	0	0	0	0	3	0	0	0	5	0	0	15	0	0	0	0	0	3	0	0	0	0	0	0	0	14	0
NCBI556499	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NCBI55779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NCBI558152	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI558537	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	483	0	0	0
NCBI558541	0	213	2045	548	0	0	0	2912	440	81	2379	257	4176	140	240	58	147	469	1066	0	2227	3156	47	0	0	0	470	118	113	269
NCBI56	11	9	26	16	12	0	5	5	3	15	6	14	2	10	0	5	25	5	4	2	6	5	4	9	9	20	9	4	4	0
NCBI560555	0	0	1	1	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
NCBI561184	328	127	1082	275	245	154	133	511	216	166	901	148	2074	256	411	416	137	231	478	232	978	1381	458	316	162	214	250	181	260	197
NCBI561879	0	0	0	4	0	0	0	0	4	0	0	0	0	0	3	18	0	0	0	0	0	0	5	0	0	2	4	0	0	0
NCBI56193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0
NCBI562	3527	908	1708	5068	246	152	239	4111	96	1266	5267	286	2482	97	2483	41856	140	3043	4029	148	10149	1438	420	97	174	378	315	94	242	1186
NCBI562959	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI563172	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI564	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	13	0	0	0	0	0	5	0	0	0	0	0	0	0	0
NCBI564137	79	15	103	40	100	72	59	71	34	23	111	46	210	81	39	80	25	35	57	92	94	141	56	92	45	97	108	67	84	36
NCBI56448	0	6	7	0	0	0	0	0	0	0	0	23	0	0	0	0	13	0	0	0	4	0	0	13	0	25	14	0	27	0
NCBI56450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0
NCBI56453	12	0	0	0	0	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
NCBI56454	0	11	0	0	0	0	0	0	0	3	0	0	0	0	36	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0
NCBI56455	0	13	10	16	29	52	69	0	0	18	0	0	0	0	0	0	49	16	0	0	0	0	0	0	43	0	88	16	0	0
NCBI56458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0
NCBI56459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
NCBI56460	0	0	0	0	0	97	0	0	0	0	69	0	0	0	0	0	0	14	5	0	7	0	0	0	0	0	104	0	0	12
NCBI56464	24	0	0	0	0	0	0	0	0	0	8	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI565	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI56689	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
NCBI56730	0	6	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI56765	310	325	595	630	276	249	170	1187	140	1623	759	728	907	189	926	447	640	916	2977	217	1694	306	116	145	207	209	256	109	339	1049
NCBI56811	0	0	0	0	0	0	3	0	0	0	52	0	0	0	0	47	0	0	0	0	0	0	24	0	0	0	0	0	0	25
NCBI56812	533	87	38	117	872	469	255	40	80	90	334	92	209	585	40	0	258	91	45	157	62	106	0	4812	1379	2039	465	543	1022	42
NCBI568392	0	0	0	0	0	0	835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	987	0	0
